,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
283,False,/fbTxsnJcQwuwzCEu9VEiU9lV75Y.jpg,"[28, 53]",645788,en,The Protégé,"Rescued as a child by the legendary assassin Moody and trained in the family business, Anna is the world’s most skilled contract killer. When Moody, the man who was like a father to her and taught her everything she needs to know about trust and survival, is brutally killed, Anna vows revenge. As she becomes entangled with an enigmatic killer whose attraction to her goes way beyond cat and mouse, their confrontation turns deadly and the loose ends of a life spent killing will weave themselves ever tighter.",41.78,/iQUj7MptHUlcXpaMLrqRNZRxGA9.jpg,2021-08-19,The Protégé,False,6.6,727
284,False,/8yhWlFcJ8zCqjfCvLy3lWFuawR1.jpg,"[9648, 878]",579047,en,Reminiscence,"Nicolas Bannister, a rugged and solitary veteran living in a near-future Miami flooded by rising seas, is an expert in a dangerous occupation: he offers clients the chance to relive any memory they desire. His life changes when he meets a mysterious young woman named Mae. What begins as a simple matter of lost and found becomes a passionate love affair. But when a different client's memories implicate Mae in a series of violent crimes, Bannister must delve through the dark world of the past to uncover the truth about the woman he fell for.",25.312,/17siH6wJRQ2jZiqz9BWUhy1UtZ.jpg,2021-08-19,Reminiscence,False,6.8,1371
285,False,/nprqOIEfiMMQx16lgKeLf3rmPrR.jpg,"[28, 53, 18]",619297,en,Sweet Girl,"A man vows to bring justice to those responsible for his wife's death while protecting the only family he has left, his daughter.",35.096,/cP7odDzzFBD9ycxj2laTeFWGLjD.jpg,2021-08-18,Sweet Girl,False,6.7,1005
286,False,/m0ppE0yXQeFWzlwLdDUFRfanp9R.jpg,"[18, 10402, 36]",592863,en,Respect,The rise of Aretha Franklin’s career from a child singing in her father’s church’s choir to her international superstardom.,16.205,/iUtPwOBZJc8uJnDqlCXTibdgxKz.jpg,2021-08-12,Respect,False,6.9,302
287,False,/zHeJ1H3PiOFxmWgEBsp2jA3qetK.jpg,"[53, 27]",482373,en,Don't Breathe 2,"The Blind Man has been hiding out for several years in an isolated cabin and has taken in and raised a young girl orphaned from a devastating house fire. Their quiet life together is shattered when a group of criminals kidnap the girl, forcing the Blind Man to leave his safe haven to save her.",63.721,/r7HEBkkRN93d3eFBZgPJfRaob5p.jpg,2021-08-12,Don't Breathe 2,False,7.2,1942
288,False,/2ktD7aMGkIytVRYwahAuktAQ3hO.jpg,"[18, 10402, 10749]",776503,en,CODA,"As a CODA (Child of Deaf Adults), Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her love of music and her fear of abandoning her parents.",52.13,/BzVjmm8l23rPsijLiNLUzuQtyd.jpg,2021-08-11,CODA,False,8.0,1625
289,False,/oOZM1C3wZtsZtdidVgEazeas7U4.jpg,"[10749, 35]",727745,en,The Kissing Booth 3,"It’s the summer before Elle heads to college, and she has a secret decision to make. Elle has been accepted into Harvard, where boyfriend Noah is matriculating, and also Berkeley, where her BFF Lee is headed and has to decide if she should stay or not.",33.903,/c7xcqnMDVQ5v1hJBm3AZ5YikNe6.jpg,2021-08-11,The Kissing Booth 3,False,7.1,1576
290,False,/zHHcindG4uVZLPLuYWoo4rnv6Ti.jpg,"[18, 28, 53]",595743,en,SAS: Red Notice,"An off-duty SAS soldier, Tom Buckingham, must thwart a terror attack on a train running through the Channel Tunnel. As the action escalates on the train, events transpire in the corridors of power that may make the difference as to whether Buckingham and the civilian passengers make it out of the tunnel alive.",31.605,/6Y9fl8tD1xtyUrOHV2MkCYTpzgi.jpg,2021-08-11,SAS: Red Notice,False,5.9,412
291,False,/7py8kUCYaOdFn1TfVS87BDBySOz.jpg,"[35, 12, 878]",550988,en,Free Guy,A bank teller called Guy realizes he is a background character in an open world video game called Free City that will soon go offline.,90.756,/xmbU4JTUm8rsdtn7Y3Fcm30GpeT.jpg,2021-08-11,Free Guy,False,7.6,6619
292,False,/a17F3zXnmuwqxfiDa46mtlosjrv.jpg,"[16, 10751, 12, 35]",675445,en,PAW Patrol: The Movie,Ryder and the pups are called to Adventure City to stop Mayor Humdinger from turning the bustling metropolis into a state of chaos.,103.497,/ic0intvXZSfBlYPIvWXpU1ivUCO.jpg,2021-08-09,PAW Patrol: The Movie,False,7.5,1062
293,False,/twWLgj5hHFUI9PWE5vpet0OIxjA.jpg,"[27, 80, 18, 53]",763149,en,Aftermath,"Desperate to save their marriage, a young couple takes a deal to move into their dream home, but disturbing events reveal the house's troubled history.",22.036,/fzEb71u0HOucjdjcVoOqfCqOM0T.jpg,2021-08-04,Aftermath,False,6.3,495
294,False,/lzLzKXq2C0kL5Pu7VW5sNl5KV6L.jpg,"[80, 9648, 53]",597433,en,Beckett,An American tourist in Greece finds himself on the run after a tragic accident plunges him into a political conspiracy that makes him a target for assassination.,34.001,/fBJducGBcmrcIOQdhm4BUBNDiMu.jpg,2021-08-04,Beckett,False,6.3,554
295,False,/6RT8SBh6AzonbLYnqjkvG4ovaVX.jpg,"[16, 10751, 35]",449406,en,Vivo,A music-loving kinkajou named Vivo embarks on the journey of a lifetime to fulfill his destiny and deliver a love song for an old friend.,40.55,/eRLlrhbdYE7XN6VtcZKy6o2BsOw.jpg,2021-07-30,Vivo,False,7.4,596
296,False,/TB88CYene7rzMs32FzFTLs0eU4.jpg,"[10749, 35]",785539,en,Resort to Love,Aspiring pop star Erica ends up as the entertainment at her ex-fiancé’s wedding after reluctantly taking a gig at a luxurious island resort while in the wake of a music career meltdown.,13.169,/6TrkFcgCF8Vznk45rs3qvxxejiV.jpg,2021-07-29,Resort to Love,False,7.3,355
297,False,/ckCrunvxJ1SqL1w4goJGGGZ5PGP.jpg,"[18, 80, 53]",616651,en,Stillwater,"Bill Baker, an American oil-rig roughneck from Oklahoma, travels to Marseille to visit his estranged daughter, Allison, who is in prison for a murder she claims she did not commit. Confronted with language barriers, cultural differences, and a complicated legal system, Bill builds a new life for himself in France as he makes it his personal mission to exonerate his daughter.",17.829,/cPdmPwcIcmu0ugfKcdFtI3vmOJq.jpg,2021-07-29,Stillwater,False,6.7,816
298,False,/al0aXl47cWkf4jnKuPiEZtjWT8j.jpg,"[12, 18, 14]",559907,en,The Green Knight,"An epic fantasy adventure based on the timeless Arthurian legend, The Green Knight tells the story of Sir Gawain, King Arthur's reckless and headstrong nephew, who embarks on a daring quest to confront the eponymous Green Knight, a gigantic emerald-skinned stranger and tester of men.",21.357,/if4hw3Ou5Sav9Em7WWHj66mnywp.jpg,2021-07-29,The Green Knight,False,6.6,1369
299,False,/7WJjFviFBffEJvkAms4uWwbcVUk.jpg,"[28, 12, 14]",451048,en,Jungle Cruise,"Dr. Lily Houghton enlists the aid of wisecracking skipper Frank Wolff to take her down the Amazon in his dilapidated boat. Together, they search for an ancient tree that holds the power to heal – a discovery that will change the future of medicine.",89.543,/9dKCd55IuTT5QRs989m9Qlb7d2B.jpg,2021-07-28,Jungle Cruise,False,7.5,4758
300,False,/jlGmlFOcfo8n5tURmhC7YVd4Iyy.jpg,"[28, 35, 12]",436969,en,The Suicide Squad,"Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",137.023,/kb4s0ML0iVZlG6wAKbbs9NAm6X.jpg,2021-07-28,The Suicide Squad,False,7.6,6816
301,False,/j14Z0pP7tpuHZlVBSuUL7tq2SGb.jpg,"[16, 9648, 28, 80]",736074,en,"Batman: The Long Halloween, Part Two","As Gotham City's young vigilante, the Batman, struggles to pursue a brutal serial killer, district attorney Harvey Dent gets caught in a feud involving the criminal family of the Falcones.",30.361,/f46QMSo2wAVY1ywrNc9yZv0rkNy.jpg,2021-07-26,"Batman: The Long Halloween, Part Two",False,7.5,388
302,False,/2K6To8RV2LpzuStfkz8zeVvR1TP.jpg,"[80, 9648, 53, 28]",693113,en,Midnight in the Switchgrass,"FBI Agent Karl Helter and his partner Rebecca Lombardo are very close to busting a sex-trafficking ring. When they realize their investigation has crossed the path of a brutal serial killer, they team up with a Texas Ranger to put an end to the infamous 'Truck Stop Killer'.",18.319,/1OTSuh2HNcTRfme8caU8DjgJ39K.jpg,2021-07-23,Midnight in the Switchgrass,False,6.1,300
303,False,/AmzVV7kqds8BJBXwnQtx5YpqFdU.jpg,"[18, 10749]",638449,en,The Last Letter from Your Lover,A young journalist in London becomes obsessed with a series of letters she discovers that recounts an intense star-crossed love affair from the 1960s.,16.481,/fDKK51YdOfu9pTmSRw7sHUhGFxm.jpg,2021-07-23,The Last Letter from Your Lover,False,7.5,472
304,False,/9sfVyE3sP2dkCwDyV7UlYP5TAAR.jpg,"[35, 18]",823754,en,Bo Burnham: Inside,"Stuck in COVID-19 lockdown, US comedian and musician Bo Burnham attempts to stay sane and happy by writing, shooting and performing a one-man comedy special.",10.043,/ku1UvTWYvhFQbSesOD6zteY7bXT.jpg,2021-07-22,Bo Burnham: Inside,False,8.2,299
305,False,/3OwaKVZf3A2NdnarqKbwzFEhKir.jpg,"[16, 14, 10751, 28, 12]",730840,en,Trollhunters: Rise of the Titans,"The Guardians of Arcadia reunite to battle the nefarious Arcane Order, who've reawakened the primordial Titans.",33.473,/zvUNFeTz0Sssb210wSiIiHRjA4W.jpg,2021-07-21,Trollhunters: Rise of the Titans,False,7.8,265
306,False,/A2tQrEbK8T9gxa6kLW7Fc65EXlO.jpg,"[36, 18]",649394,en,Worth,"Kenneth Feinberg, a powerful D.C. lawyer appointed Special Master of the 9/11 Fund, fights off the cynicism, bureaucracy, and politics associated with administering government funds and, in doing so, discovers what life is worth.",10.091,/xMFKTgRRCxfZGmFQVxBsQYAQufo.jpg,2021-07-21,Worth,False,6.7,230
307,False,/iTgM25ftE7YtFgZwUZupVp8A61S.jpg,"[53, 9648, 27]",631843,en,Old,A group of families on a tropical holiday discover that the secluded beach where they are staying is somehow causing them to age rapidly – reducing their entire lives into a single day.,53.971,/vclShucpUmPhdAOmKgf3B3Z4POD.jpg,2021-07-21,Old,False,6.5,3216
308,False,/zMecgI8rWjLH81OsJfLehIkUK5q.jpg,"[18, 53]",635731,en,Pig,A truffle hunter who lives alone in the Oregon wilderness must visit Portland to find the mysterious person who stole his beloved foraging pig.,18.481,/1InMm4Mbjx8wCKvIy5gglo5i3HN.jpg,2021-07-16,Pig,False,6.7,932
309,False,/wPjtacig0kIkVcTQmXoNt6jbMwo.jpg,"[28, 53]",617502,en,Jolt,A bouncer with an anger management problem goes on a furious and resentful rampage after the murder of a friend.,67.116,/gYZAHan5CHPFXORpQMvOjCTug4E.jpg,2021-07-15,Jolt,False,6.7,1007
310,False,/qbQ219gsHpdx33WSfdCgG9I2Xg5.jpg,"[18, 27, 9648, 53]",547565,en,The Night House,"Reeling from the unexpected death of her husband, Beth is left alone in the lakeside home he built for her. Soon she begins to uncover her recently deceased husband's disturbing secrets.",16.403,/qxGRdNeWKQcMg6jJduTthsiBbsd.jpg,2021-07-15,The Night House,False,6.7,788
311,False,/6viJBbovWxJYavdjPy7UPTLvaOS.jpg,"[9648, 27]",591275,en,Fear Street: 1666,"In 1666, a colonial town is gripped by a hysterical witch-hunt that has deadly consequences for centuries to come, and it's up to teenagers in 1994 to finally put an end to their town's curse, before it's too late.",29.484,/rmEPtz3Ufzol2VWUAZYzOFaBio3.jpg,2021-07-14,Fear Street: 1666,False,7.2,1308
312,False,/r4NaLr86Rmc4RLVeqq2JowJ9afT.jpg,"[28, 80, 53]",574060,en,Gunpowder Milkshake,"To protect an 8-year-old girl, a dangerous assassin reunites with her mother and her lethal associates to take down a ruthless crime syndicate and its army of henchmen.",44.814,/5AaKulwpUtkscAokKWtLenGTfVS.jpg,2021-07-14,Gunpowder Milkshake,False,6.4,732
313,False,/ty07O9dxVktYaQD1SLdKS20mr79.jpg,"[9648, 27]",591274,en,Fear Street: 1978,"In 1978, two rival groups at Camp Nightwing must band together to solve a terrifying mystery when horrors from their towns' history come alive.",41.209,/5dNTxhoGDTHHGqUTdxcr4H1dqlU.jpg,2021-07-08,Fear Street: 1978,False,7.3,1469
314,False,/8s4h9friP6Ci3adRGahHARVd76E.jpg,"[10751, 16, 35, 878]",379686,en,Space Jam: A New Legacy,"When LeBron and his young son Dom are trapped in a digital space by a rogue A.I., LeBron must get them home safe by leading Bugs, Lola Bunny and the whole gang of notoriously undisciplined Looney Tunes to victory over the A.I.'s digitized champions on the court. It's Tunes versus Goons in the highest-stakes challenge of his life.",74.813,/5bFK5d3mVTAvBCXi5NPWH0tYjKl.jpg,2021-07-08,Space Jam: A New Legacy,False,6.9,3375
315,False,/708m7sERbCF4S4yclm1nK6tHtve.jpg,"[16, 35, 10751]",846214,en,"The Simpsons: The Good, the Bart, and the Loki",Loki is banished from Asgard once again and must face his toughest opponents yet: the Simpsons and Springfield’s mightiest heroes. The God of Mischief teams up with Bart Simpson in the ultimate crossover event paying tribute to the Marvel Cinematic Universe of superheroes and villains.,44.339,/rtMdtzywcAGOrF6t8fbxJBqpdcq.jpg,2021-07-07,"The Simpsons: The Good, the Bart, and the Loki",False,7.4,582
316,False,/keIxh0wPr2Ymj0Btjh4gW7JJ89e.jpg,"[28, 12, 878]",497698,en,Black Widow,"Natasha Romanoff, also known as Black Widow, confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises. Pursued by a force that will stop at nothing to bring her down, Natasha must deal with her history as a spy and the broken relationships left in her wake long before she became an Avenger.",102.409,/ytnhzdwtj0YfC5NVWrrPRGSGZb7.jpg,2021-07-07,Black Widow,False,7.4,8432
317,False,/cDVWsqsnGwIUqOSzAuDS0PIhNdW.jpg,"[18, 10749]",424277,en,Annette,"The story of Henry, a stand-up comedian with a fierce sense of humour and Ann, a singer of international renown. In the spotlight, they are the perfect couple, healthy, happy, and glamourous. The birth of their first child, Annette, a mysterious girl with an exceptional destiny, will change their lives.",16.461,/4FTnypxpGltJdIARrfFsP31pGTp.jpg,2021-07-06,Annette,False,6.8,532
318,False,/he0XbwtxDiRnPERvboWMkvXFdAJ.jpg,"[18, 53]",807196,en,Boiling Point,A head chef balances multiple personal and professional crises at a popular restaurant in London.,17.737,/kdkk7OBnIL1peW2zwcAAp6O54Jo.jpg,2021-07-05,Boiling Point,False,7.4,275
319,False,/rInMNJipAil3iIcBltPiGRkNAG7.jpg,"[27, 53]",672741,en,Till Death,"After a romantic evening at their secluded lake house, a woman wakes up handcuffed to her dead husband. Trapped and isolated in the dead of winter, she must fight off hired killers to escape her late spouse's twisted plan.",19.097,/mI7xBibGBNai6vSdycTjgxEQQOO.jpg,2021-07-02,Till Death,False,6.8,561
320,False,/yizL4cEKsVvl17Wc1mGEIrQtM2F.jpg,"[28, 878, 12]",588228,en,The Tomorrow War,"The world is stunned when a group of time travelers arrive from the year 2051 to deliver an urgent message: Thirty years in the future, mankind is losing a global war against a deadly alien species. The only hope for survival is for soldiers and civilians from the present to be transported to the future and join the fight. Among those recruited is high school teacher and family man Dan Forester. Determined to save the world for his young daughter, Dan teams up with a brilliant scientist and his estranged father in a desperate quest to rewrite the fate of the planet.",122.139,/34nDCQZwaEvsy4CFO5hkGRFDCVU.jpg,2021-07-02,The Tomorrow War,False,7.9,6035
321,False,/dsdbViTNjLu4DbgkkYmuY4xDQ20.jpg,"[27, 53, 9648]",585216,en,Escape Room: Tournament of Champions,"Six people unwittingly find themselves locked in another series of escape rooms, slowly uncovering what they have in common to survive as they discover all the games that they've played before.",33.054,/jGYJyPzVgrVV2bgClI9uvEZgVLE.jpg,2021-07-01,Escape Room: Tournament of Champions,False,6.7,1406
322,False,/yBov7O4eXDcBLDpZrOHZzFr8rIl.jpg,"[16, 35, 12, 10751]",459151,en,The Boss Baby: Family Business,The Templeton brothers — Tim and his Boss Baby little bro Ted — have become adults and drifted away from each other. But a new boss baby with a cutting-edge approach and a can-do attitude is about to bring them together again … and inspire a new family business.,146.454,/kv2Qk9MKFFQo4WQPaYta599HkJP.jpg,2021-07-01,The Boss Baby: Family Business,False,7.5,2128
323,False,/yL9RRZbDVbptqLwiZcK304ck4PL.jpg,[27],672582,en,The Deep House,"While diving in a remote French lake, a couple of YouTubers who specialise in underwater exploration videos discover a house submerged in the deep waters. What was initially a unique finding soon turns into a nightmare when they discover that the house was the scene of atrocious crimes. Trapped, with their oxygen reserves falling dangerously, they realise the worst is yet to come: they are not alone in the house.",37.812,/5xhAPxRr64oQPEFnUOrttuI4ZEU.jpg,2021-06-30,The Deep House,False,6.2,744
